taxon_id,source_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ophisaurus mimicus,Ophisaurus,,mimicus,,Palmer,1987,,Mimic Glass Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Ophisaurus ventralis,Ophisaurus,,ventralis,,Linnaeus,1766,,Eastern Glass Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Osteopilus septentrionalis,Osteopilus,,septentrionalis,,Dumeril and Bibron,1841,,Cuban Treefrog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Oxybelis aeneus,Oxybelis,,aeneus,,Wagler,1824,,Brown Vinesnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Palea steindachneri,Palea,,steindachneri,,Siebenrock,1906,,Wattle-necked Softshell
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pantherophis alleghaniensis,Pantherophis,,alleghaniensis,,Holbrook,1836,,Eastern Ratsnake
herps,,Pantherophis allegheniensis,Pantherophis,,allegheniensis,,,,,Eastern Ratsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pantherophis bairdi,Pantherophis,,bairdi,,Yarrow,1880,,Baird's Ratsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pantherophis emoryi,Pantherophis,,emoryi,,Baird and Girard,1853,,Great Plains Ratsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pantherophis gloydi,Pantherophis,,gloydi,,Conant,1940,,Eastern Foxsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pantherophis guttatus,Pantherophis,,guttatus,,Linnaeus,1766,,Red Cornsnake
herps,,Pantherophis guttatus guttatus,Pantherophis,,guttatus,guttatus,,,,Corn snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pantherophis obsoletus,Pantherophis,,obsoletus,,Say,1823,,Texas Ratsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pantherophis slowinskii,Pantherophis,,slowinskii,,Burbrink,2002,,Slowinski's Cornsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pantherophis spiloides,Pantherophis,,spiloides,,Dumeril; Bibron and Dumeril,1854,,Gray Ratsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pantherophis vulpinus,Pantherophis,,vulpinus,,Baird and Girard,1853,,Western Foxsnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pelamis platurus,Pelamis,,platurus,,Linnaeus,1766,,Yellow-bellied Seasnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pelodiscus sinensis,Pelodiscus,,sinensis,,Weigman,1835,,Chinese Softshell
herps,http://www.mendeley.com/c/5682889944/g/2058663/rivero-1998-the-amphibians-and-reptiles-of-puerto-rico/,Peltophryne lemur,Peltophryne,,lemur,,Cope,1869,Puerto Rican Crested Toad ,
herps,http://www.mendeley.com/c/5682889944/g/2058663/rivero-1998-the-amphibians-and-reptiles-of-puerto-rico/,Peltophryne sp.,Peltophryne,,sp.,,Fitzinger,1843,,
herps,,Pesudacris feriarum,Pesudacris,,feriarum,,,,,Upland Chorus Frog
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Petrosaurus mearnsi,Petrosaurus,,mearnsi,,Stejneger,1894,,Banded Rock Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Petrosaurus mearnsi mearnsi,Petrosaurus,,mearnsi,mearnsi,Stejneger,1894,,Mearns' Rock Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Phaeognathus hubrichti,Phaeognathus,,hubrichti,,Highton,1961,,Red Hills Salamander
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Phelsuma guimbeaui,Phelsuma,,guimbeaui,,Mertens,1963,,Orange-spotted Day Gecko
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Phelsuma laticauda,Phelsuma,,laticauda,,Boettger,1880,,Gold Dust Day Gecko
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Phelsuma madagascariensis,Phelsuma,,madagascariensis,,Gray,1831,,Madagascar Day Gecko
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Phrynosoma cornutum,Phrynosoma,,cornutum,,Harlan,1825,,Texas Horned Lizard
herps,,Phrynosoma douglassi,Phrynosoma,,douglassi,,,,,Short-horned lizard
herps,,Phrynosoma hernandesi,Phrynosoma,,hernandesi,,,,,Short Horned Lizard
herps,,Phrynosoma modestum,Phrynosoma,,modestum,,,,,Roundtail Horned Lizard
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Phyllodactylus nocticolus,Phyllodactylus,,nocticolus,,Dixon,1964,,Peninsular Leaf-toed Gecko
herps,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Phyllodactylus wirshingi,Phyllodactylus,,wirshingi,,Kerster and Smith,1955,Greater Antillean Leaf-Toed Gecko,
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Phyllorhynchus browni,Phyllorhynchus,,browni,,Stejneger,1890,,Saddled Leaf-nosed Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Phyllorhynchus decurtatus,Phyllorhynchus,,decurtatus,,Cope,1868,,Spotted Leaf-nosed Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pituophis catenifer,Pituophis,,catenifer,,Blainville,1835,,Gophersnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pituophis catenifer affinis,Pituophis,,catenifer,affinis,Hallowell,1852,,Sonoran Gopher Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pituophis catenifer annectens,Pituophis,,catenifer,annectens,Baird and Girard,1853,,San Diego Gopher Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pituophis catenifer catenifer,Pituophis,,catenifer,catenifer,Blainville,1835,,Pacific Gopher Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pituophis catenifer deserticola,Pituophis,,catenifer,deserticola,Stejneger,1893,,Great Basin Gopher Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pituophis catenifer pumilus,Pituophis,,catenifer,pumilus,Klauber,1946,,Santa Cruz Island Gopher Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pituophis catenifer sayi,Pituophis,,catenifer,sayi,Schlegel,1937,,Bullsnake
herps,,Pituophis melanoleucas mugitus,Pituophis,,melanoleucas,mugitus,,,,Florida Pine Snake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pituophis melanoleucus,Pituophis,,melanoleucus,,Daudin,1803,,Pinesnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pituophis melanoleucus lodingi,Pituophis,,melanoleucus,lodingi,Blanchard,1924,,Black Pinesnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pituophis melanoleucus melanoleucus,Pituophis,,melanoleucus,melanoleucus,Daudin,1803,,Northern Pinesnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pituophis melanoleucus mugitus,Pituophis,,melanoleucus,mugitus,Barbour,1921,,Florida Pinesnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Pituophis ruthveni,Pituophis,,ruthveni,,Stull,1929,,Louisiana Pinesnake
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon anthracinus,Plestiodon,,anthracinus,,Baird,1850,,Coal Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon anthracinus anthracinus,Plestiodon,,anthracinus,anthracinus,Baird,1850,,Northern Coal Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon anthracinus pluvialis,Plestiodon,,anthracinus,pluvialis,Cope,1880,,Southern Coal Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon callicephalus,Plestiodon,,callicephalus,,Bocourt,1879,,Mountain Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon egregius,Plestiodon,,egregius,,Baird,1859,,Mole Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon egregius egregius,Plestiodon,,egregius,egregius,Baird,1859,,Florida Keys Mole Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon egregius insularis,Plestiodon,,egregius,insularis,Mount,1965,,Cedar Key Mole Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon egregius lividus,Plestiodon,,egregius,lividus,Mount,1965,,Blue-tailed Mole Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon egregius onocrepis,Plestiodon,,egregius,onocrepis,Cope,1871,,Peninsula Mole Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon egregius similis,Plestiodon,,egregius,similis,McConkey,1957,,Northern Mole Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon fasciatus,Plestiodon,,fasciatus,,Linnaeus,1758,,Common Five-lined Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon gilberti,Plestiodon,,gilberti,,Van Denburgh,1896,,Gilbert's Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon gilberti arizonensis,Plestiodon,,gilberti,arizonensis,Lowe and Shannon,1954,,Arizona Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon gilberti cancellosus,Plestiodon,,gilberti,cancellosus,Rodgers and Fitch,1947,,Variegated Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon gilberti gilberti,Plestiodon,,gilberti,gilberti,Van Denburgh,1896,,Greater Brown Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon gilberti placerensis,Plestiodon,,gilberti,placerensis,Rodgers,1944,,Northern Brown Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon gilberti rubricaudatus,Plestiodon,,gilberti,rubricaudatus,Taylor,1935,,Western Red-tailed Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon inexpectatus,Plestiodon,,inexpectatus,,Taylor,1932,,Southeastern Five-lined Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon laticeps,Plestiodon,,laticeps,,Schneider,1801,,Broad-headed Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon multivirgatus,Plestiodon,,multivirgatus,,Hallowell,1857,,Many-lined Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon multivirgatus epipleurotus,Plestiodon,,multivirgatus,epipleurotus,Cope,1880,,Variable Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon multivirgatus multivirgatus,Plestiodon,,multivirgatus,multivirgatus,Hallowell,1857,,Northern Many-lined Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon obsoletus,Plestiodon,,obsoletus,,Baird and Girard,1852,,Great Plains Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon reynoldsi,Plestiodon,,reynoldsi,,Stejneger,1910,,Florida Sand Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon septentrionalis,Plestiodon,,septentrionalis,,Baird,1859,,Prairie Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon septentrionalis obtusirostris,Plestiodon,,septentrionalis,obtusirostris,Bocourt,1879,,Southern Prairie Skink
herps,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Plestiodon septentrionalis pallidus,Plestiodon,,septentrionalis,pallidus,Smith and Slater,1949,,Pallid Skink
